,canada_id,arwu_name,canada_name,programs
0,49,University of Toronto,University of Toronto,"['Aboriginal Studies', 'Accounting (B.Com)', 'Actuarial Science', 'Aerospace Engineering', 'African Studies', 'American Studies', 'Anthropological Sciences', 'Anthropology', 'Anthropology, Biological', 'Anthropology, Linguistic and Semiotic', 'Anthropology, Social/Cultural', 'Applied Mathematics', 'Applied Physics', 'Applied Statistics', 'Archaeological Science', 'Archaeology', 'Archaeology (Prehistoric)', 'Architectural Studies', 'Art', 'Asia-Pacific Studies', 'Astronomy and Astrophysics', 'Astronomy and Physics', 'Behaviour', 'Biochemistry', 'Bioethics', 'Biogeography', 'Bioinformatics', 'Bioinformatics and Computational Biology', 'Biological Chemistry', 'Biology', 'Biomedical Engineering', 'Biophysics', 'Book and Media Studies', 'Botany', 'Buddhism and Asian Religions', 'Business German', 'Canadian Studies', 'Caribbean Studies', 'Celtic Studies', 'Chemical Engineering', 'Chemical Physics', 'Chemistry', 'Chemistry and Geology', 'Christianity and Culture', 'Cinema Studies', 'Civil Engineering', 'Classical Civilization', 'Classics', 'Cognitive Science', 'Cognitive Science and Artificila Intelligence', 'Commerce (BA)', 'Commerce and Finance (B.Com)', 'Comparative Animal Physiology', 'Composition', 'Computer Science', 'Computer Science Artificial Intelligence Option', 'Computer Science Comprehensive Stream', 'Computer Science Foundations Option', 'Computer Science Information Systems Option', 'Computer Science Information Systems Stream', 'Computer Science Joint Mathematics Stream', 'Computer Science Joint Physics Stream', 'Computer Science Joint Statistics Stream', 'Computer Science Software Engineering Option', 'Computer Science Software Engineering Stream', 'Computer Science and Economics', 'Computer Science and Mathematics', 'Computer Science and Physics', 'Computer Science and Statistics', 'Criminology', 'Croatian and Serbian Studies', 'Czech and Slovak Studies', 'Developmental Biology', 'Diaspora and Transnational Studies', 'Drama', 'Drama and English', 'Earth Systems: Physics and Environment', 'East Asian Studies', 'Ecology', 'Ecology and Evolutionary Biology', 'Economic History', 'Economic History and Economics', 'Economics', 'Economics (Quantitative Methods)', 'Economics and Geography', 'Economics and Mathematics', 'Economics and Philosophy', 'Economics and Political Science', 'Economics and Sociology', 'Economics and Statistics', 'Electrical and Computer Engineering', 'Employment Relations', 'Energy Systems Engineering', 'Engineering Mathematics, Statistics and Finance', 'Engineering Physics', 'English', 'English and Linguistics', 'English and Philosophy', 'Environment and Society', 'Environmental Biology', 'Environmental Economics', 'Environmental Health', 'Environmental Studies', 'Environmental and Resource Management', 'Environmental and Science', 'Environmental and Toxicology', 'Environmnetal Anthropology', 'Environmnetal Ethics', 'Equity Studies', 'Estonian Studies', 'Ethics, Society and Law', 'European Studies', 'Evolutionary Biology', 'Finance (B.Com)', 'Finance and Economics (B. Com)', 'Finnish Studies', 'Forest Conservation', 'Forest Conservation Science', 'French Cultural Studies', 'French Language and French Linguistics', 'French Language and Literature', 'French Studies', 'French Translation', 'French as a Second Language', 'Geographic Information Systems', 'Geography', 'Geography (Historical and Cultural)', 'Geography (Urban, Economics and Social)', 'Geology', 'Geology and Physics', 'German Studies', 'German and Linguistics', 'Greek', 'Health Studies', 'History', 'History and Philosophy of Science and Technology', 'History and Political Science', 'Human Biology: Genes,Genetics and Biotechnology', 'Human Biology: Health and Disease', 'Human Biology: Human Behavioural Biology', 'Human Computer Interactions', 'Human Resource Management (B.Com)', 'Hungarian Studies', 'Ibero-American (Spanish)/Commerce', 'Immunology', 'Industrial (Systems) Engineering', 'Information Security', 'Infrastructure Engineering', 'Interfactulty Combination: Environmental Studies and International Developmetn Studies', 'International Relations', 'International Relations Peace and Conflict Studies', 'Italian', 'Italian Culture and Communication Studies', 'Jazz', 'Jewish Studies', 'Latin', 'Latin American Studies', 'Life Science', 'Life and Environmental Physics', 'Linguistics', 'Linguistics and Computing', 'Linguistics and Languages', 'Linguistics and Philosophy', 'Literary Studies', 'Literary Studies and Philosophy', 'Management (B.Com)', 'Management (BA)', 'Management (BBA)', 'Marketing (B.Com)', 'Material Science', 'Materials Engineering', 'Mathematical Sciences', 'Mathematics', 'Mathematics and Philosophy', 'Mathematics and Physics', 'Mathematics and its Applications', 'Mechanical Engineering', 'Medieval Studies', 'Mineral Engineering', 'Modern Languages and Literature (French, German, Italian, Polish, Portuguese, Russian, Spanish, Ukrainian)', 'Molecular Genetics and Microbiology', 'Molecular Plant Biology', 'Music', 'Music Education', 'Music History & Culture', 'Music History and Culture', 'Music with Ensemble Option', 'Nanoengineering', 'Near and Middle Eastern Civilizations', 'Neuroscience', 'Nutritional Sciences', 'Opera', 'Paradigms and Archetypes', 'Past Environments', 'Pathobiology', 'Peace and Conflict Studies', 'Performance', 'Pharmaceutical Chemistry', 'Pharmacology', 'Pharmacology and Toxicology', 'Philosophy', 'Philosophy and Political Science', 'Philosophy and Religion', 'Philosophy and Sociology', 'Physical and Environment Geography', 'Physics', 'Physics and Philosophy', 'Physiology', 'Planetary Science', 'Polish Language and Literature', 'Polish Studies', 'Political Science', 'Political Science and Sociology', 'Portuguese', 'Psychology', 'Psychology Research', 'Religion', 'Religion: Christian Origins', 'Renaissance Studies', 'Russian Language', 'Russian Language and Literature', 'Russian Literature in Translation', 'Second Language Learning (French)', 'Second Language Learning (Italian)', 'Semiotics and Communication Theory', 'Sexual Diversity Studies', 'Slavic Languages', 'Slavic Languages and Literature', 'Sociology', 'Sociology and Urban Studies', 'South Asian Studies', 'Spanish', 'Statistics', 'Statistics and Mathematics', 'Toxicology', 'Ukrainian Language and Literature', 'Urban Studies', 'Visual Studies', ""Women's Studies"", 'Writing, Rhetoric and Critical Analysis', 'Yiddish', 'Zoology']"
1,62,Northwestern University,Western University,"['African American Studies', 'African Studies', 'African and Asian Languages', 'American Studies', 'Animate Arts', 'Anthropology', 'Anthropology (through the School of Continuing Studies)', 'Applied Mathematics', 'Art History', 'Art History (through the School of Continuing Studies)', 'Art Theory and Practice', 'Asian American Studies', 'Asian and Middle East Studies', 'Biological Sciences', 'Biological Sciences: Human Body (through the School of Continuing Studies)', 'Biomedical Engineering', 'Biotechnology and Biochemical Engineering', 'Business Enterprise', 'Business Institutions', 'Chemical and Biological Engineering', 'Chemistry', 'Chicago Field Studies', 'Civil and Environmental Engineering', 'Classics', 'Cognitive Science', 'Communication Studies', 'Communication Studies (through the School of Continuing Studies)', 'Communication Systems (through the School of Continuing Studies)', 'Comparative Literary Studies', 'Computer Engineering', 'Computer Science', 'Computing and Information Systems', 'Conducting and Ensembles', 'Creative Writing for the Media', 'Critical Theory', 'Dance', 'Drama', 'Earth and Planetary Sciences', 'Economics', 'Economics (through the School of Continuing Studies)', 'Electrical Engineering', 'Engineering Design', 'Engineering Design and Communication', 'English', 'English Writing (through the School of Continuing Studies)', 'English and American Literature (through the School of Continuing Studies)', 'Environmental Policy and Culture', 'Environmental Science, Engineering and Policy', 'Environmental Studies (through the School of Continuing Studies)', 'Ethics and Civil Life', 'European Studies', 'Film and Media Studies', 'Financial Economics', 'Fine and Performing Arts (through the School of Continuing Studies)', 'French and Italian', 'Gender Studies', 'German', 'Global Health Studies', 'History', 'History (through the School of Continuing Studies)', 'Honors Program in Medical Education (HPME)', 'Human Communication Sciences', 'Human Development and Psychological Services', 'Humanities', 'Industrial Engineering', 'Information Systems (through the School of Continuing Studies)', 'Integrated Marketing Communication Certificate', 'Integrated Science', 'International Studies', 'Jazz Studies', 'Jewish Studies', 'Journalism', 'Latin American and Caribbean Studies', 'Learning and Organizational Change', 'Legal Studies', 'Linguistics', 'Managerial Analytics', 'Manufacturing and Design Engineering (MaDE)', 'Materials Science', 'Mathematical Methods in the Social Sciences', 'Mathematics', 'Mathematics (through the School of Continuing Studies)', 'Mathematics Experience for Undergraduates (MENU)', 'Mechanical Engineering', 'Molecular Biosciences', 'Music Composition', 'Music Education', 'Music Technology', 'Music Theatre', 'Music Theory and Cognition', 'Musicology', 'Organization Behavior (through the School of Continuing Studies)', 'Performance Studies', 'Philosophy', 'Philosophy (through the School of Continuing Studies)', 'Physics and Astronomy', 'Piano Performance', 'Political Science', 'Political Science (through the School of Continuing Studies)', 'Psychology', 'Psychology (through the School of Continuing Studies)', 'Radio/Television/Film', 'Radio/Television/Film (through the School of Continuing Studies)', 'Religion', 'Science in Human Culture', 'Secondary Teaching', 'Service Learning', 'Slavic Language and Literatures', 'Social Policy', 'Sociology', 'Sociology (through the School of Continuing Studies)', 'Sound Design', 'Spanish and Portuguese', 'Statistics', 'Strings Performance', 'Theatre', 'Transportation and Logistics', 'Undergraduate Leadership', 'Undergraduate Premedical Scholars Program', 'Urban Studies', 'Voice and Opera Performance', 'Wind and Percussion Performance', 'Writing Program']"
2,100,University of British Columbia,The University of British Columbia,"['Accounting (Business)', 'Accounting (Vancouver)', 'Aerospace Engineering', 'African-American Studies', 'Agricultural Education', 'Agricultural General', 'Agricultural Science & Technology', 'Agricultural and Resource Economics', 'Agricultural and Veterinary Medicine', 'American Studies', 'Animal Sciences: Animal Biotechnology', 'Animal Sciences: Animal Care and Management', 'Animal Sciences: Equine Studies', 'Animal Sciences: Laboratory Animal Care', 'Animal Sciences: Sciences/PreProfessional', 'Anthropology', 'Anthropology (Okanagan)', 'Anthropology (Vancouver)', 'Applied Animal Biology', 'Applied Plant & Soil Sciences', 'Arabic Studies', 'Archaeology: Greece, Rome, & the Near East', 'Architecture', 'Art Education', 'Art Education - Secondary', 'Art History', 'Art History (Okanagan)', 'Art History (Vancouver)', 'Asian Area Studies', 'Asian Language & Culture', 'Astronomy', 'Atmospheric Science', 'Behavioral and Community Health', 'Biochemistry', 'Biochemistry (Okanagan)', 'Biochemistry (Vancouver)', 'Bioengineering', 'Biological Sciences: Cell Biology and Genetics', 'Biological Sciences: Ecology and Evolution', 'Biological Sciences: General Biology', 'Biological Sciences: Microbiology', 'Biological Sciences: Physiology and Neurobiology', 'Biology (Okanagan)', 'Biology (Vancouver)', 'Biophysics', 'Biotechnology', 'Business & Computer Science', 'Business Education - Secondary', 'Canadian Studies', 'Central European, Russian and Eurasian Studies', 'Chef Education - Secondary', 'Chemical & Biological Engineering', 'Chemical Engineering', 'Chemistry', 'Chemistry (Okanagan)', 'Chemistry (Vancouver)', 'Chinese', 'Civil Engineering', 'Civil Engineering (Okanagan)', 'Civil Engineering (Vancouver)', 'Classical Languages and Literatures', 'Classical Studies', 'Classics', 'Cognitive Systems (BA)', 'Cognitive Systems (BSc)', 'Commerce & Economics', 'Communication', 'Computer Engineering', 'Computer Science', 'Computer Science (Okanagan - BA)', 'Computer Science (Okanagan - BSc)', 'Computer Science (Vancouver - BA)', 'Computer Science (Vancouver - BSc)', 'Computer Science Education - Secondary', 'Creative Writing (Okanagan)', 'Creative Writing (Vancouver)', 'Criminology and Criminal Justice', 'Cultural Studies (Okanagan)', 'Dance', 'Dental Hygiene', 'Dietetics', 'Drama', 'Early Childhood Education', 'Earth & Environmental Sciences (Okanagan)', 'Earth & Ocean Sciences', 'Ecological Technology Design', 'Ecology & Evolutionary Biology (Okanagan)', 'Economics', 'Economics (Okanagan - BA)', 'Economics (Okanagan - BSc)', 'Economics (Vancouver)', 'Education (Okanagan)', 'Education (Teacher:Undecided)', 'Education - Elementary, Middle Years, or Secondary', 'Electrical Engineering', 'Electrical Engineering (Okanagan)', 'Electrical Engineering (Vancouver)', 'Elementary - Bachelor of Education', 'Elementary Education', 'Engineering (Undecided)', 'Engineering Physics', 'English (Okanagan)', 'English (Vancouver)', 'English Education - Secondary', 'English Language Arts Education', 'English Language and Literature', 'English as a Second Language Education - Secondary', 'Environmental Chemistry (Okanagan)', 'Environmental Design', 'Environmental Engineering', 'Environmental Health', 'Environmental Science and Policy', 'Environmental Science and Technology', 'Environmental Sciences', 'Family Science', 'Family Studies', 'Film Production', 'Film Studies', 'Finance (Business)', 'Finance (Vancouver)', 'Fire Protection Engineering', 'First Nations Languages & Linguistics', 'First Nations Studies', 'Food & Environment', 'Food & Nutritional Sciences', 'Food & the Environment', 'Food Market Analysis', 'Food Science', 'Food, Nutrition & Health', 'Foreign Language Education', 'Forest Operations', 'Forest Resources Management', 'Forest Sciences', 'French & Spanish (Okanagan)', 'French (Okanagan)', 'French (Vancouver)', 'French Education - Secondary', 'French Language and Literature', 'Freshwater Science (Okanagan)', 'General Business', 'General Business Management', 'General Science (Okanagan)', 'General Science (Vancouver)', 'General Studies (Okanagan)', 'Geographical Biogeosciences (Vancouver - BSc)', 'Geography', 'Geography (Okanagan - BA)', 'Geography - Environment & Sustainability (Vancouver - BA)', 'Geography - Human Geography (Vancouver - BA)', 'Geological Engineering', 'Geological Sciences', 'Geology', 'Geophysics', 'German', 'German Language and Literature', 'Global Resource Systems', 'Government and Politics', 'Health Studies (Okanagan) [Program currently under review]', 'Hearing and Speech Sciences', 'History', 'History (Okanagan)', 'History (Vancouver)', 'Home Economics Education - Secondary', 'Horticulture', 'Horticulture and Crop Production', 'Human Kinetics (Okanagan) - Clinical Exercise Physiology', 'Human Kinetics (Okanagan) - Community Health Promotion', 'Human Resources Management (Vancouver)', 'Indigenous Studies (Okanagan)', 'Individual Studies', 'Information Systems (Business)', 'Integrated Computer Science', 'Integrated Engineering', 'Integrated Sciences', 'Interdisciplinary Performance / Theatre (Okanagan)', 'Interdisciplinary Studies', 'International Business', 'International Relations (Okanagan)', 'International Relations (Vancouver)', 'Italian Business', 'Italian Language, Culture and Literature', 'Japanese', 'Jewish Studies', 'Journalism: Broadcast News', 'Journalism: Magazine', 'Journalism: News/Editorial', 'Journalism: Undecided', 'Kinesiology', 'Kinesiology (Vancouver) - Interdisciplinary Studies', 'Kinesiology (Vancouver) - Kinesiology & Health Science', 'Kinesiology (Vancouver) - Physical & Health Education', 'Landscape Architecture', 'Landscape Management', 'Latin American Studies (Okanagan)', 'Latin American Studies (Vancouver)', 'Letters and Sciences (advising for undecided students, prior to picking a degree-granting program)', 'Linguistics', 'Logistics, Transportation and Supply Chain Management (Business)', 'Management (Okanagan)', 'Management Information Systems', 'Marketing (Business)', 'Marketing (Vancouver - BCom)', 'Materials Engineering', 'Materials Science (Engineering)', 'Mathematical Science (Vancouver)', 'Mathematical Sciences (Okanagan)', 'Mathematics', 'Mathematics & Economics', 'Mathematics (Okanagan - BA)', 'Mathematics (Okanagan - BSc)', 'Mathematics (Vancouver - BA)', 'Mathematics (Vancouver - BSc)', 'Mathematics Education', 'Mathematics Education - Secondary', 'Mechanical Engineering', 'Mechanical Engineering (Okanagan)', 'Mechanical Engineering (Vancouver)', 'Medical Laboratory Science', 'Medieval Studies', 'Microbiology & Immunology', 'Microbiology (Okanagan)', 'Middle Years - Bachelor of Education', 'Midwifery', 'Mining Engineering', 'Modern European Studies', 'Modern Languages Education - Secondary', 'Molecular, Cell & Developmental Biology (Okanagan)', 'Music - Advanced Performance', 'Music - BA', 'Music - Composition', 'Music - General Studies', 'Music - Scholarship', 'Music Education - Secondary', 'Music: Education', 'Music: Liberal Arts Program', 'Music: Professional Program', 'Myth & Literature in Greece, Rome, & the Near East', 'Native Indian Teacher Education Program', 'Natural Resources Conservation', 'Natural Resources Management', 'Near Eastern Studies (Ancient)', 'Nursing (Okanagan)', 'Nursing (Vancouver)', 'Nutritional Sciences', 'Oceanography', 'Operations Management (Business)', 'Persian Studies', 'Pharmacology', 'Pharmacy', 'Philosophy', 'Philosophy (Okanagan)', 'Philosophy (Vancouver)', 'Philosophy, Politics & Economics (Okanagan)', 'Physical Education', 'Physical Education - Secondary', 'Physical Sciences', 'Physics', 'Physics (Okanagan)', 'Physics (Vancouver)', 'Physiology', 'Plant Sciences', 'Political Science', 'Political Science (Okanagan)', 'Political Science (Vancouver)', 'Psychology', 'Psychology (Okanagan - BA)', 'Psychology (Okanagan - BSc)', 'Psychology (Vancouver - BA)', 'Psychology (Vancouver - BSc)', 'Real Estate', 'Religion, Literature, & the Arts', 'Religious Studies', 'Resource Economics', 'Romance Languages', 'Romance Studies', 'Russian Language and Literature', 'Science Education', 'Science Education - Secondary', 'Secondary - BEd', 'Social Studies Education', 'Social Studies Education - Secondary', 'Sociology', 'Sociology (Okanagan)', 'Sociology (Vancouver)', 'Soil and Watershed Science', 'Soils & Environment', 'Spanish (Okanagan)', 'Spanish / Hispanic Studies (Vancouver)', 'Spanish Language and Literature', 'Special Education', 'Speech Sciences', 'Statistics', 'Studio Art', 'Technology Education - Secondary', 'Theatre', 'Theatre Education - Secondary', 'Theatre Studies', 'Theatre: Acting', 'Theatre: Production & Design', 'Transportation & Logistics', 'Turf and Golf Course Management', 'Undecided (Letters and Sciences; advising for undecided students, prior to picking a degree-granting program)', ""United States' Studies"", 'Urban Forestry', 'Visual Arts (Okanagan - BFA)', 'Visual Arts (Vancouver - BA)', 'Visual Arts (Vancouver - BFA)', 'West Kootenay Teacher Education Program - Rural Education Specialization', ""Women's & Gender Studies (Vancouver)"", ""Women's Studies"", 'Wood Products Processing', 'Zoology (Okanagan)']"
3,19,McGill University,McGill University,"['Accounting Economics', 'African Studies', 'Agricultural Economics', 'Agriculture and Food Systems', 'Agro-Environmental Sciences', 'Anatomy & Cell Biology', 'Animal Biology', 'Animal Health and Disease', 'Animal Production', 'Anthropology', 'Applied Ecosystem Sciences', 'Architecture', 'Art History', 'Atmospheric Science', 'Atmospheric Science and Physics', 'Biochemistry', 'Biology', 'Biology  with Chemistry for Teachers', 'Biology  with Physics for Teachers', 'Biology and Mathematics', 'Bioresource Engineering', 'Canadian Studies', 'Chemical Engineering', 'Chemistry', 'Chemistry and Physics', 'Chemistry with Biology for Teachers', 'Chemistry with Physics for Teachers', 'Civil Engineering', 'Classics', 'Cognitive Science', 'Commercial Negotiation and Dispute Resolution', 'Composition', 'Computer Engineering', 'Computer Science', 'Computer Science and Biology', 'Dietetics', 'Earth System Science', 'Earth and Planetary Sciences', 'East Asian Studies', 'Ecological Agriculture', 'Economics', 'Economics and Accounting', 'Economics and Finance', 'Electrical Engineering', 'English: Cultural Studies', 'English: Drama and Theatre', 'English: Literature', 'Entomology', 'Environment', 'Environmental Biology', 'Environmental Economics', 'Finance', 'Food Science', 'Food Science & Nutritional Science', 'French', 'General Engineering*', 'General Management', 'Geography', 'Geography: Urban Systems', 'German Language and Literature', 'German Literature and Culture', 'German Studies', 'German Studies, Contemporary', 'Health and Nutrition', 'Hispanic Languages', 'Hispanic Literature and Culture', 'Hispanic Studies', 'History', 'Industrial Relations', 'Information Systems', 'International Agriculture', 'International Agriculture and Food Systems', 'International Development', 'International Development Studies', 'International Human Rights and Development Law', 'International Management', 'Investment Management', 'Italian Studies', 'Jewish Studies', 'Kindergarten and Elementary Education', 'Kinesiology', 'Labour-Management Relations', 'Langue et littérature françaises: Traduction', 'Langue et littérature françaises: Études et pratiques littéraires', 'Latin-American Studies', 'Latin-American and Caribbean Studies', 'Life Sciences', 'Linguistics', 'Marketing', 'Materials Engineering', 'Mathematics', 'Mathematics and Computer Science', 'Mathematics for Teachers', 'Mathematics or Secondary Education: Science and Technology', 'Mathematics, Applied', 'Mechanical Engineering', 'Microbiology', 'Microbiology and Immunology', 'Middle East Studies', 'Mining Engineering', 'Molecular Biotechnology', 'Music', 'Music Education', 'Music History', 'Music Performance', 'Music Performance: Artist Diploma', 'Music Performance: Early Music', 'Music Performance: Jazz', 'Music Performance: Licentiate', 'Music Performance: Orchestral Instruments', 'Music Performance: Piano', 'Music Performance: Voice', 'Music Theory', 'Neuroscience', 'North American Studies', 'Nursing', 'Nutrition', 'Occupational Therapy', 'Pharmacology', 'Philosophy', 'Philosophy and Western Religions', 'Physical Therapy', 'Physical and Health Education', 'Physics', 'Physics and Computer Science', 'Physics and Geophysics', 'Physics with Biology for Teachers', 'Physics with Chemistry for Teachers', 'Physiology', 'Physiology and Mathematics', 'Physiology and Physics', 'Plant Biology', 'Plant Production', 'Plant Protection', 'Political Science', 'Probability and Statistics', 'Professional Agrology', 'Psychology', 'Quebec Studies', 'Religious Studies', 'Religious Studies: Asian Religions', 'Religious Studies: Western Religions', 'Russian', 'Scriptures and Interpretations', 'Secondary Education: English', 'Secondary Education: Mathematics', 'Secondary Education: Science and Technology', 'Secondary Education: Social Sciences', 'Social Work', 'Sociology', 'Software Engineering', 'Soil and Water Resources', 'Statistics', 'Statistics and Computer Science', 'Teaching English as a Second Language', 'Wildlife Biology', 'Women’s Studies', 'World Religions']"
4,90,University of Alberta,University of Alberta,"['Accounting', 'Active Living, Health and Well-Being', 'Activity and Nutrition', 'Adapted Physical Activity', 'Advanced Placement', 'Agricultural Business Management', 'Agricultural and Resource Economics', 'Ancient and Medieval History', 'Animal Biology', 'Animal Science', 'Anthropology', 'Applied Mathematics', 'Art', 'Art and Design', 'Astrophysics', 'Atmospheric Sciences', 'Biochemistry', 'Biological Sciences', 'Biological Sciences - Bioinformatics', 'Biological Sciences - Microbiology', 'Biology', 'Business Economics and Law', 'Business Studies', 'Business and Marketing Route', 'Career and Technology Studies: Business and Technology', 'Career and Technology Studies: Business, Administration, Finance', 'Career and Technology Studies: Communication Arts', 'Career and Technology Studies: Computer Science', 'Career and Technology Studies: Design', 'Career and Technology Studies: Health', 'Career and Technology Studies: Human Ecology', 'Career and Technology Studies: Human Sciences', 'Career and Technology Studies: Media', 'Career and Technology Studies: Natural Resources', 'Career and Technology Studies: Recreation', 'Career and Technology Studies: Resources', 'Career and Technology Studies: Technology Education', 'Career and Technology Studies: Trades, Manufacturing, and Transportation', 'Cell Biology', 'Chemical Engineering', 'Chemical Engineering - Biomedical Option', 'Chemical Engineering - Computer Process Control Option', 'Chemical Engineering: Oil Sands Option', 'Chemistry', 'Chinese Language and Literature', 'Chinese Studies', 'Civil Engineering', 'Civil Engineering - Biomedical Option', 'Civil Engineering - Environmental Option', 'Classical Language', 'Classical Studies', 'Classics', 'Clothing, Textiles and Material Culture', 'Coaching Studies', 'Combined Chinese and Japanese', 'Combined Classics, Greek and Latin', 'Combined French and Italian', 'Combined French and Spanish', 'Combined German and Scandinavian', 'Combined History and Classics', 'Combined Italian and Spanish', 'Combined Polish and Russian', 'Combined Polish and Ukrainian', 'Combined Russian and Ukrainian', 'Community Practice', 'Companion and Performance Animals', 'Comparative Literature', 'Composition and Theory', 'Computer Engineering', 'Computer Engineering - Nanoscale System Design Option', 'Computer Engineering - Software Option', 'Computing Science', 'Computing Science - Bioinformatics', 'Computing Science - Software Practice', 'Computing Science Route', 'Computing Science with Business', 'Conservation Biology', 'Creative Writing', 'Cree', 'Criminology', 'Crop Science', 'Cultural and Managerial Studies of Sport and Leisure', 'Dental Hygiene Specialization', 'Design', 'Distribution Management', 'Doctor of Dental Surgery', 'Doctor of Medicine', 'Drama', 'Drama - Acting', 'Drama and Education', 'Drama and Secondary Education', 'Earth and Atmospheric Sciences', 'East Asian Language and Literature', 'East Asian Studies', 'Ecology', 'Economics', 'Educational Policy Studies', 'Educational Psychology', 'Electrical Engineering', 'Electrical Engineering - Biomedical Option', 'Electrical Engineering - Nanoengineering Option', 'Elementary Education', 'Engineering - Faculté Saint-Jean Cohort', 'Engineering Physics', 'Engineering Physics - Nanoengineering Option', 'Engineering Route', 'English', 'English Language Arts', 'Entrepreneurship and Family Enterprise', 'Environmental Earth Sciences', 'Environmental Economics and Policy', 'Environmental Studies', 'European Studies', 'Evolutionary Biology', 'Family Ecology', 'Film Studies', 'Finance', 'Food Animals', 'Food Business Management', 'Food Safety and Quality', 'Food Science and Technology', 'Forest Business Management', 'Forest Management', 'French Language', 'French Language and Literature', 'Geology', 'Geophysics', 'German Language and Literature', 'German Studies', 'Germanic Languages', 'Global and Developmental Studies - Interdisciplinary', 'History', 'History of Art, Design and Visual Culture', 'Home Economics', 'Hospital Practice', 'Human Dimensions of Environmental Management', 'Human Geography', 'Human Resource Management', 'Human Resources Management', 'Immunology and Infection', 'Industrial Arts Education', 'Industrial Education Vocational', 'International Business', 'Italian', 'Italian Studies', 'Japanese Language and Literature', 'Japanese Studies', 'Juris Doctor', 'Kinesiology', 'Land Reclamation', 'Latin American Studies', 'Latin Language and Literature', 'Linguistics', 'Management Information Systems', 'Management Science', 'Management and Organization', 'Marketing', 'Materials Engineering', 'Materials Engineering - Biomedical Option', 'Materials Engineering - Nano and Functional Materials Option', 'Mathematical Physics', 'Mathematical Sciences', 'Mathematics', 'Mathematics - Computational Science', 'Mathematics and Economics', 'Mathematics and Finance', 'Mathematics and Physics', 'Mechanical Engineering', 'Mechanical Engineering - Biomedical Option', 'Middle Eastern and African Studies', 'Mining Engineering', 'Molecular Genetics', 'Music', 'Music History', 'Music and Elementary Education', 'Music and Secondary Education', 'Native Studies', 'Natural Resources, Energy and The Environment', 'Neuroscience', 'Nutrition', 'Nutrition and Food', 'Operations Management', 'Organizational Studies', 'Paleontology', 'Performance', 'Petroleum Engineering', 'Pharmacology', 'Philosophy', 'Physical Activity and Sport Performance', 'Physical Education', 'Physical Education and Elementary Education', 'Physical Education and Secondary Education', 'Physical Sciences', 'Physics', 'Physiology', 'Physiology and Developmental Biology', 'Plant Biology', 'Political Science', 'Pre-Veterinary Medicine', 'Printmaking Route', 'Psychology', 'Range and Pasture Management', 'Recreation and Sport Tourism', 'Religious Studies', 'Religious Studies - Eastern and Native American Religious Traditions', 'Religious Studies - Thematic Studies', 'Religious Studies - Western Religious Traditions', 'Retailing and Services', 'Romance Languages', 'Russian Language and Literature', 'Scandinavian Language and Literature', 'School Music', 'Science and Education - Biological Sciences', 'Science and Education - Mathematical Sciences', 'Science and Education - Physical Sciences', 'Science, Technology and Society', 'Second Languages - Cree', 'Second Languages - French', 'Second Languages - German', 'Second Languages - Italian', 'Second Languages - Japanese', 'Second Languages - Other', 'Second Languages - Spanish', 'Second Languages - Ukrainian', 'Secondary Education', 'Social Sciences Route', 'Social Studies', 'Sociology', 'Spanish Language and Literature', 'Statistics', 'Statistics and Applied Probability', 'Sustainable Agricultural Systems', 'Technical Theatre', 'Technical Theatre - Stage Management', 'Technical Theatre and Costume', 'Technical Theatre and Production', 'Ukrainian Folklore', 'Ukrainian Language and Literature', 'Wildlife Management and Pastures', 'Wildlife and Rangeland Resources Management', ""Women'S History"", ""Women'S Studies"", 'World Music']"
5,43,McMaster University,McMaster University,"['Arts & Science', 'Bachelor of Fine Art- Studio Art I', 'Bachelor of Technology I- Automotive and Vehicle Technology', 'Bachelor of Technology I- Biotechnology', 'Bachelor of Technology I- Process Automation', 'Computer Science', 'DeGroote School of Business', 'Engineering', 'Health Sciences', 'Humanities', 'Kinesiology', 'Medical Radiation Sciences', 'Midwifery', 'Music', 'Nursing', 'Physician Assistant- Environmental & Earth Sciences', 'Physician Assistant- Faculty of Science', 'Physician Assistant- Integrated Science', 'Physician Assistant- Life Sciences', 'Physician Assistant- Mathematics & Statistics', 'Physician Assistant- Physical Sciences', 'Social Sciences']"
